batch_label,detector,detector_mode,image_path,prediction,confidence,elapsed_time
sd35_fp8,CLIP-D,grid_max,/media/CrispyMcMarkInc/fake-images-img2img/00018_sd35_fp8_seed141_s30_g3.5_str0.3.png,fake,0.8695477247238159,0.21770882606506348
sd3_fp4,CLIP-D,grid_majority,/media/CrispyMcMarkInc/fake-images-img2img/00087_sd3_fp4_seed210_s30_g3.5_str0.3.png,fake,1.0,0.20360350608825684
sd35_fp8,CLIP-D,patch_majority,/media/CrispyMcMarkInc/fake-images-img2img/00021_sd35_fp8_seed144_s30_g3.5_str0.3.png,real,0.0,0.4877614974975586
sd35_fp4,CLIP-D,patch_max,/media/CrispyMcMarkInc/fake-images-img2img/00007_sd35_fp4_seed130_s30_g3.5_str0.3.png,fake,0.9488869905471802,0.4855620861053467
sd3_fp8,CLIP-D,grid_max,/media/CrispyMcMarkInc/fake-images-img2img/00020_sd3_fp8_seed143_s30_g3.5_str0.3.png,real,0.4518325924873352,0.21654105186462402
sd3_fp8,CLIP-D,grid_majority,/media/CrispyMcMarkInc/fake-images-img2img/00051_sd3_fp8_seed174_s30_g3.5_str0.3.png,fake,1.0,0.2060258388519287
sd3_fp4,CLIP-D,patch_majority,/media/CrispyMcMarkInc/fake-images-img2img/00055_sd3_fp4_seed178_s30_g3.5_str0.3.png,fake,1.0,0.4799015522003174
sd3_fp8,CLIP-D,patch_max,/media/CrispyMcMarkInc/fake-images-img2img/00030_sd3_fp8_seed153_s30_g3.5_str0.3.png,fake,0.9920099973678589,0.4855461120605469
sd3_fp4,CLIP-D,grid_max,/media/CrispyMcMarkInc/fake-images-img2img/00007_sd3_fp4_seed130_s30_g3.5_str0.3.png,fake,0.9397609829902649,0.22565078735351562
sd15_fp8,CLIP-D,grid_majority,/media/CrispyMcMarkInc/fake-images-img2img/00088_sd15_fp8_seed211_s30_g3.5_str0.3.png,fake,1.0,0.20434927940368652
sd3_fp4,CLIP-D,patch_majority,/media/CrispyMcMarkInc/fake-images-img2img/00085_sd3_fp4_seed208_s30_g3.5_str0.3.png,fake,1.0,0.48066020011901855
sd15_fp16,CLIP-D,patch_max,/media/CrispyMcMarkInc/fake-images-img2img/00014_sd15_fp16_seed137_s30_g3.5_str0.3.png,fake,0.8177478313446045,0.4764270782470703
sd35_fp16,CLIP-D,grid_max,/media/CrispyMcMarkInc/fake-images-img2img/00080_sd35_fp16_seed203_s30_g3.5_str0.3.png,fake,0.9881395101547241,0.2294762134552002
sd3_fp16,CLIP-D,grid_majority,/media/CrispyMcMarkInc/fake-images-img2img/00089_sd3_fp16_seed212_s30_g3.5_str0.3.png,real,0.0,0.20514512062072754
sd15_fp4,CLIP-D,patch_majority,/media/CrispyMcMarkInc/fake-images-img2img/00092_sd15_fp4_seed215_s30_g3.5_str0.3.png,real,0.0,0.5032846927642822
sd15_fp16,CLIP-D,patch_max,/media/CrispyMcMarkInc/fake-images-img2img/00042_sd15_fp16_seed165_s30_g3.5_str0.3.png,fake,0.9308860301971436,0.47485876083374023
sd3_fp4,CLIP-D,grid_max,/media/CrispyMcMarkInc/fake-images-img2img/00011_sd3_fp4_seed134_s30_g3.5_str0.3.png,fake,0.9402903914451599,0.22144412994384766
sd3_fp4,CLIP-D,grid_majority,/media/CrispyMcMarkInc/fake-images-img2img/00008_sd3_fp4_seed131_s30_g3.5_str0.3.png,real,0.0,0.20203518867492676
sd35_fp16,CLIP-D,patch_majority,/media/CrispyMcMarkInc/fake-images-img2img/00036_sd35_fp16_seed159_s30_g3.5_str0.3.png,fake,1.0,0.48198938369750977
sd15_fp8,CLIP-D,patch_max,/media/CrispyMcMarkInc/fake-images-img2img/00024_sd15_fp8_seed147_s30_g3.5_str0.3.png,fake,0.9297050833702087,0.4760744571685791
sd35_fp4,CLIP-D,grid_max,/media/CrispyMcMarkInc/fake-images-img2img/00080_sd35_fp4_seed203_s30_g3.5_str0.3.png,fake,0.9957703948020935,0.2099933624267578
sd3_fp16,CLIP-D,grid_majority,/media/CrispyMcMarkInc/fake-images-img2img/00094_sd3_fp16_seed217_s30_g3.5_str0.3.png,fake,1.0,0.20121264457702637
sd35_fp4,CLIP-D,patch_majority,/media/CrispyMcMarkInc/fake-images-img2img/00058_sd35_fp4_seed181_s30_g3.5_str0.3.png,fake,1.0,0.4986729621887207
sd3_fp4,CLIP-D,patch_max,/media/CrispyMcMarkInc/fake-images-img2img/00068_sd3_fp4_seed191_s30_g3.5_str0.3.png,fake,0.986291229724884,0.47512292861938477
sd15_fp8,CLIP-D,grid_max,/media/CrispyMcMarkInc/fake-images-img2img/00093_sd15_fp8_seed216_s30_g3.5_str0.3.png,fake,0.8485002517700195,0.21262621879577637
sd3_fp8,CLIP-D,grid_majority,/media/CrispyMcMarkInc/fake-images-img2img/00050_sd3_fp8_seed173_s30_g3.5_str0.3.png,real,0.0,0.19916224479675293
sd3_fp4,CLIP-D,patch_majority,/media/CrispyMcMarkInc/fake-images-img2img/00087_sd3_fp4_seed210_s30_g3.5_str0.3.png,fake,1.0,0.4734792709350586
sd35_fp16,CLIP-D,patch_max,/media/CrispyMcMarkInc/fake-images-img2img/00090_sd35_fp16_seed213_s30_g3.5_str0.3.png,fake,0.7632802128791809,0.47846174240112305
sd35_fp16,CLIP-D,grid_max,/media/CrispyMcMarkInc/fake-images-img2img/00022_sd35_fp16_seed145_s30_g3.5_str0.3.png,fake,0.5621353983879089,0.24576139450073242
sd15_fp4,CLIP-D,grid_majority,/media/CrispyMcMarkInc/fake-images-img2img/00069_sd15_fp4_seed192_s30_g3.5_str0.3.png,fake,1.0,0.19933533668518066
sd3_fp8,CLIP-D,patch_majority,/media/CrispyMcMarkInc/fake-images-img2img/00051_sd3_fp8_seed174_s30_g3.5_str0.3.png,fake,1.0,0.47429537773132324
sd3_fp16,CLIP-D,patch_max,/media/CrispyMcMarkInc/fake-images-img2img/00017_sd3_fp16_seed140_s30_g3.5_str0.3.png,fake,0.9953008890151978,0.47655439376831055
sd15_fp4,CLIP-D,grid_max,/media/CrispyMcMarkInc/fake-images-img2img/00081_sd15_fp4_seed204_s30_g3.5_str0.3.png,fake,0.9680818319320679,0.22388124465942383
sd15_fp8,CLIP-D,grid_majority,/media/CrispyMcMarkInc/fake-images-img2img/00094_sd15_fp8_seed217_s30_g3.5_str0.3.png,fake,1.0,0.2331254482269287
sd15_fp8,CLIP-D,patch_majority,/media/CrispyMcMarkInc/fake-images-img2img/00088_sd15_fp8_seed211_s30_g3.5_str0.3.png,fake,1.0,0.4751143455505371
sd3_fp4,CLIP-D,patch_max,/media/CrispyMcMarkInc/fake-images-img2img/00078_sd3_fp4_seed201_s30_g3.5_str0.3.png,fake,0.990652322769165,0.47669291496276855
sd15_fp16,CLIP-D,grid_max,/media/CrispyMcMarkInc/fake-images-img2img/00029_sd15_fp16_seed152_s30_g3.5_str0.3.png,fake,0.9606326222419739,0.22013306617736816
sd15_fp4,CLIP-D,grid_majority,/media/CrispyMcMarkInc/fake-images-img2img/00067_sd15_fp4_seed190_s30_g3.5_str0.3.png,fake,1.0,0.20325112342834473
sd3_fp16,CLIP-D,patch_majority,/media/CrispyMcMarkInc/fake-images-img2img/00089_sd3_fp16_seed212_s30_g3.5_str0.3.png,real,0.0,0.47368836402893066
sd3_fp4,CLIP-D,patch_max,/media/CrispyMcMarkInc/fake-images-img2img/00089_sd3_fp4_seed212_s30_g3.5_str0.3.png,fake,0.9569182991981506,0.48348116874694824
sd15_fp16,CLIP-D,grid_max,/media/CrispyMcMarkInc/fake-images-img2img/00094_sd15_fp16_seed217_s30_g3.5_str0.3.png,fake,0.9861884713172913,0.22729921340942383
sd15_fp16,CLIP-D,grid_majority,/media/CrispyMcMarkInc/fake-images-img2img/00004_sd15_fp16_seed127_s30_g3.5_str0.3.png,real,0.0,0.20490622520446777
sd3_fp4,CLIP-D,patch_majority,/media/CrispyMcMarkInc/fake-images-img2img/00008_sd3_fp4_seed131_s30_g3.5_str0.3.png,real,0.0,0.475170373916626
sd15_fp8,CLIP-D,patch_max,/media/CrispyMcMarkInc/fake-images-img2img/00042_sd15_fp8_seed165_s30_g3.5_str0.3.png,fake,0.9437018036842346,0.4804720878601074
sd15_fp8,CLIP-D,grid_max,/media/CrispyMcMarkInc/fake-images-img2img/00016_sd15_fp8_seed139_s30_g3.5_str0.3.png,fake,0.7484373450279236,0.22376227378845215
sd3_fp8,CLIP-D,grid_majority,/media/CrispyMcMarkInc/fake-images-img2img/00072_sd3_fp8_seed195_s30_g3.5_str0.3.png,fake,1.0,0.22584271430969238
sd3_fp16,CLIP-D,patch_majority,/media/CrispyMcMarkInc/fake-images-img2img/00094_sd3_fp16_seed217_s30_g3.5_str0.3.png,fake,1.0,0.4770209789276123
sd3_fp8,CLIP-D,patch_max,/media/CrispyMcMarkInc/fake-images-img2img/00001_sd3_fp8_seed124_s30_g3.5_str0.3.png,fake,0.971152126789093,0.508903980255127
sd35_fp8,CLIP-D,grid_max,/media/CrispyMcMarkInc/fake-images-img2img/00058_sd35_fp8_seed181_s30_g3.5_str0.3.png,fake,0.948591411113739,0.23208379745483398
sd35_fp4,CLIP-D,grid_majority,/media/CrispyMcMarkInc/fake-images-img2img/00092_sd35_fp4_seed215_s30_g3.5_str0.3.png,real,0.0,0.20336389541625977
sd3_fp8,CLIP-D,patch_majority,/media/CrispyMcMarkInc/fake-images-img2img/00050_sd3_fp8_seed173_s30_g3.5_str0.3.png,real,0.0,0.47120046615600586
sd35_fp16,CLIP-D,patch_max,/media/CrispyMcMarkInc/fake-images-img2img/00037_sd35_fp16_seed160_s30_g3.5_str0.3.png,fake,0.8699688911437988,0.5306487083435059
sd3_fp4,CLIP-D,grid_max,/media/CrispyMcMarkInc/fake-images-img2img/00079_sd3_fp4_seed202_s30_g3.5_str0.3.png,fake,0.9879071116447449,0.2567746639251709
sd3_fp4,CLIP-D,grid_majority,/media/CrispyMcMarkInc/fake-images-img2img/00064_sd3_fp4_seed187_s30_g3.5_str0.3.png,real,0.0,0.293412446975708
sd15_fp4,CLIP-D,patch_majority,/media/CrispyMcMarkInc/fake-images-img2img/00069_sd15_fp4_seed192_s30_g3.5_str0.3.png,real,0.0,0.47422194480895996
sd3_fp4,CLIP-D,patch_max,/media/CrispyMcMarkInc/fake-images-img2img/00039_sd3_fp4_seed162_s30_g3.5_str0.3.png,fake,0.9670543074607849,0.5241758823394775
sd35_fp8,CLIP-D,grid_max,/media/CrispyMcMarkInc/fake-images-img2img/00078_sd35_fp8_seed201_s30_g3.5_str0.3.png,fake,0.997536301612854,0.2542459964752197
sd3_fp4,CLIP-D,grid_majority,/media/CrispyMcMarkInc/fake-images-img2img/00032_sd3_fp4_seed155_s30_g3.5_str0.3.png,fake,1.0,0.29892873764038086
sd15_fp8,CLIP-D,patch_majority,/media/CrispyMcMarkInc/fake-images-img2img/00094_sd15_fp8_seed217_s30_g3.5_str0.3.png,fake,1.0,0.4746222496032715
sd15_fp8,CLIP-D,patch_max,/media/CrispyMcMarkInc/fake-images-img2img/00077_sd15_fp8_seed200_s30_g3.5_str0.3.png,fake,0.982397735118866,0.504072904586792
sd35_fp16,CLIP-D,grid_max,/media/CrispyMcMarkInc/fake-images-img2img/00033_sd35_fp16_seed156_s30_g3.5_str0.3.png,fake,0.9918884634971619,0.3285055160522461
sd35_fp8,CLIP-D,grid_majority,/media/CrispyMcMarkInc/fake-images-img2img/00040_sd35_fp8_seed163_s30_g3.5_str0.3.png,fake,1.0,0.3244614601135254
sd15_fp4,CLIP-D,patch_majority,/media/CrispyMcMarkInc/fake-images-img2img/00067_sd15_fp4_seed190_s30_g3.5_str0.3.png,fake,1.0,0.48168396949768066
sd15_fp4,CLIP-D,patch_max,/media/CrispyMcMarkInc/fake-images-img2img/00032_sd15_fp4_seed155_s30_g3.5_str0.3.png,fake,0.990875244140625,0.49808263778686523
sd3_fp4,CLIP-D,grid_majority,/media/CrispyMcMarkInc/fake-images-img2img/00081_sd3_fp4_seed204_s30_g3.5_str0.3.png,real,0.0,0.32778120040893555
sd3_fp4,CLIP-D,grid_max,/media/CrispyMcMarkInc/fake-images-img2img/00042_sd3_fp4_seed165_s30_g3.5_str0.3.png,fake,0.8994343876838684,0.35025978088378906
sd15_fp16,CLIP-D,patch_majority,/media/CrispyMcMarkInc/fake-images-img2img/00004_sd15_fp16_seed127_s30_g3.5_str0.3.png,real,0.0,0.4761536121368408
sd3_fp4,CLIP-D,patch_max,/media/CrispyMcMarkInc/fake-images-img2img/00069_sd3_fp4_seed192_s30_g3.5_str0.3.png,fake,0.9919238686561584,0.48134493827819824
sd3_fp4,CLIP-D,grid_majority,/media/CrispyMcMarkInc/fake-images-img2img/00018_sd3_fp4_seed141_s30_g3.5_str0.3.png,real,0.0,0.3084983825683594
sd3_fp4,CLIP-D,grid_max,/media/CrispyMcMarkInc/fake-images-img2img/00006_sd3_fp4_seed129_s30_g3.5_str0.3.png,fake,0.8147691488265991,0.3380417823791504
sd3_fp8,CLIP-D,patch_majority,/media/CrispyMcMarkInc/fake-images-img2img/00072_sd3_fp8_seed195_s30_g3.5_str0.3.png,fake,1.0,0.4732077121734619
sd3_fp16,CLIP-D,patch_max,/media/CrispyMcMarkInc/fake-images-img2img/00024_sd3_fp16_seed147_s30_g3.5_str0.3.png,fake,0.9914258718490601,0.4810035228729248
sd15_fp16,CLIP-D,grid_majority,/media/CrispyMcMarkInc/fake-images-img2img/00083_sd15_fp16_seed206_s30_g3.5_str0.3.png,fake,1.0,0.2324824333190918
sd35_fp4,CLIP-D,grid_max,/media/CrispyMcMarkInc/fake-images-img2img/00078_sd35_fp4_seed201_s30_g3.5_str0.3.png,fake,0.9968210458755493,0.30872583389282227
sd35_fp4,CLIP-D,patch_majority,/media/CrispyMcMarkInc/fake-images-img2img/00092_sd35_fp4_seed215_s30_g3.5_str0.3.png,real,0.0,0.4777860641479492
sd3_fp4,CLIP-D,patch_max,/media/CrispyMcMarkInc/fake-images-img2img/00012_sd3_fp4_seed135_s30_g3.5_str0.3.png,fake,0.963850200176239,0.4966881275177002
sd3_fp16,CLIP-D,grid_majority,/media/CrispyMcMarkInc/fake-images-img2img/00030_sd3_fp16_seed153_s30_g3.5_str0.3.png,fake,1.0,0.235382080078125
sd15_fp16,CLIP-D,grid_max,/media/CrispyMcMarkInc/fake-images-img2img/00001_sd15_fp16_seed124_s30_g3.5_str0.3.png,fake,0.9756154417991638,0.3192262649536133
sd3_fp4,CLIP-D,patch_majority,/media/CrispyMcMarkInc/fake-images-img2img/00064_sd3_fp4_seed187_s30_g3.5_str0.3.png,real,0.0,0.47768092155456543
sd35_fp16,CLIP-D,patch_max,/media/CrispyMcMarkInc/fake-images-img2img/00066_sd35_fp16_seed189_s30_g3.5_str0.3.png,fake,0.7099305987358093,0.5066001415252686
sd3_fp8,CLIP-D,grid_majority,/media/CrispyMcMarkInc/fake-images-img2img/00090_sd3_fp8_seed213_s30_g3.5_str0.3.png,real,0.0,0.2331540584564209
sd3_fp8,CLIP-D,grid_max,/media/CrispyMcMarkInc/fake-images-img2img/00071_sd3_fp8_seed194_s30_g3.5_str0.3.png,fake,0.8347119688987732,0.29284048080444336
sd3_fp4,CLIP-D,patch_majority,/media/CrispyMcMarkInc/fake-images-img2img/00032_sd3_fp4_seed155_s30_g3.5_str0.3.png,real,0.0,0.4746074676513672
sd15_fp16,CLIP-D,patch_max,/media/CrispyMcMarkInc/fake-images-img2img/00023_sd15_fp16_seed146_s30_g3.5_str0.3.png,fake,0.8861119151115417,0.5142440795898438
sd35_fp8,CLIP-D,grid_majority,/media/CrispyMcMarkInc/fake-images-img2img/00017_sd35_fp8_seed140_s30_g3.5_str0.3.png,real,0.0,0.24640893936157227
sd3_fp8,CLIP-D,grid_max,/media/CrispyMcMarkInc/fake-images-img2img/00023_sd3_fp8_seed146_s30_g3.5_str0.3.png,fake,0.8730822205543518,0.30551934242248535
sd35_fp8,CLIP-D,patch_majority,/media/CrispyMcMarkInc/fake-images-img2img/00040_sd35_fp8_seed163_s30_g3.5_str0.3.png,fake,1.0,0.47148561477661133
sd35_fp8,CLIP-D,patch_max,/media/CrispyMcMarkInc/fake-images-img2img/00098_sd35_fp8_seed221_s30_g3.5_str0.3.png,fake,0.8177456259727478,0.5056824684143066
sd15_fp16,CLIP-D,grid_majority,/media/CrispyMcMarkInc/fake-images-img2img/00092_sd15_fp16_seed215_s30_g3.5_str0.3.png,real,0.0,0.23180651664733887
sd15_fp4,CLIP-D,grid_max,/media/CrispyMcMarkInc/fake-images-img2img/00078_sd15_fp4_seed201_s30_g3.5_str0.3.png,fake,0.9826205372810364,0.2970011234283447
sd3_fp4,CLIP-D,patch_majority,/media/CrispyMcMarkInc/fake-images-img2img/00081_sd3_fp4_seed204_s30_g3.5_str0.3.png,real,0.0,0.47455644607543945
sd3_fp16,CLIP-D,patch_max,/media/CrispyMcMarkInc/fake-images-img2img/00086_sd3_fp16_seed209_s30_g3.5_str0.3.png,fake,0.8264560103416443,0.5146849155426025
sd15_fp16,CLIP-D,grid_majority,/media/CrispyMcMarkInc/fake-images-img2img/00078_sd15_fp16_seed201_s30_g3.5_str0.3.png,fake,1.0,0.23222804069519043
sd3_fp4,CLIP-D,grid_max,/media/CrispyMcMarkInc/fake-images-img2img/00041_sd3_fp4_seed164_s30_g3.5_str0.3.png,fake,0.9467254877090454,0.287919282913208
sd3_fp4,CLIP-D,patch_majority,/media/CrispyMcMarkInc/fake-images-img2img/00018_sd3_fp4_seed141_s30_g3.5_str0.3.png,real,0.0,0.4769742488861084
sd35_fp8,CLIP-D,patch_max,/media/CrispyMcMarkInc/fake-images-img2img/00067_sd35_fp8_seed190_s30_g3.5_str0.3.png,fake,0.9798389673233032,0.5246021747589111
sd15_fp4,CLIP-D,grid_majority,/media/CrispyMcMarkInc/fake-images-img2img/00042_sd15_fp4_seed165_s30_g3.5_str0.3.png,real,0.0,0.2345261573791504
sd35_fp4,CLIP-D,grid_max,/media/CrispyMcMarkInc/fake-images-img2img/00094_sd35_fp4_seed217_s30_g3.5_str0.3.png,fake,0.9962183833122253,0.29111695289611816
sd15_fp16,CLIP-D,patch_majority,/media/CrispyMcMarkInc/fake-images-img2img/00083_sd15_fp16_seed206_s30_g3.5_str0.3.png,real,0.0,0.4753875732421875
sd35_fp8,CLIP-D,patch_max,/media/CrispyMcMarkInc/fake-images-img2img/00055_sd35_fp8_seed178_s30_g3.5_str0.3.png,fake,0.8689538836479187,0.5025012493133545
sd3_fp4,CLIP-D,grid_majority,/media/CrispyMcMarkInc/fake-images-img2img/00037_sd3_fp4_seed160_s30_g3.5_str0.3.png,fake,1.0,0.24066472053527832
sd3_fp8,CLIP-D,grid_max,/media/CrispyMcMarkInc/fake-images-img2img/00087_sd3_fp8_seed210_s30_g3.5_str0.3.png,fake,0.9926740527153015,0.3045330047607422
sd3_fp16,CLIP-D,patch_majority,/media/CrispyMcMarkInc/fake-images-img2img/00030_sd3_fp16_seed153_s30_g3.5_str0.3.png,fake,1.0,0.4847748279571533
sd15_fp8,CLIP-D,patch_max,/media/CrispyMcMarkInc/fake-images-img2img/00001_sd15_fp8_seed124_s30_g3.5_str0.3.png,fake,0.9809629917144775,0.5001564025878906
sd15_fp8,CLIP-D,grid_majority,/media/CrispyMcMarkInc/fake-images-img2img/00091_sd15_fp8_seed214_s30_g3.5_str0.3.png,fake,1.0,0.2601771354675293
sd3_fp4,CLIP-D,grid_max,/media/CrispyMcMarkInc/fake-images-img2img/00097_sd3_fp4_seed220_s30_g3.5_str0.3.png,fake,0.9967929720878601,0.3188307285308838
sd3_fp8,CLIP-D,patch_majority,/media/CrispyMcMarkInc/fake-images-img2img/00090_sd3_fp8_seed213_s30_g3.5_str0.3.png,real,0.0,0.4752771854400635
sd35_fp4,CLIP-D,patch_max,/media/CrispyMcMarkInc/fake-images-img2img/00071_sd35_fp4_seed194_s30_g3.5_str0.3.png,fake,0.948737621307373,0.49137163162231445
sd3_fp8,CLIP-D,grid_majority,/media/CrispyMcMarkInc/fake-images-img2img/00024_sd3_fp8_seed147_s30_g3.5_str0.3.png,real,0.0,0.31998491287231445
sd3_fp8,CLIP-D,grid_max,/media/CrispyMcMarkInc/fake-images-img2img/00049_sd3_fp8_seed172_s30_g3.5_str0.3.png,fake,0.991309404373169,0.3437795639038086
sd35_fp8,CLIP-D,patch_majority,/media/CrispyMcMarkInc/fake-images-img2img/00017_sd35_fp8_seed140_s30_g3.5_str0.3.png,real,0.0,0.475069522857666
sd3_fp8,CLIP-D,patch_max,/media/CrispyMcMarkInc/fake-images-img2img/00070_sd3_fp8_seed193_s30_g3.5_str0.3.png,fake,0.8785519599914551,0.4915037155151367
sd35_fp8,CLIP-D,grid_majority,/media/CrispyMcMarkInc/fake-images-img2img/00081_sd35_fp8_seed204_s30_g3.5_str0.3.png,real,0.0,0.24121880531311035
sd15_fp16,CLIP-D,grid_max,/media/CrispyMcMarkInc/fake-images-img2img/00061_sd15_fp16_seed184_s30_g3.5_str0.3.png,fake,0.9408925771713257,0.3124699592590332
sd15_fp16,CLIP-D,patch_majority,/media/CrispyMcMarkInc/fake-images-img2img/00092_sd15_fp16_seed215_s30_g3.5_str0.3.png,real,0.0,0.4762279987335205
sd3_fp4,CLIP-D,patch_max,/media/CrispyMcMarkInc/fake-images-img2img/00034_sd3_fp4_seed157_s30_g3.5_str0.3.png,fake,0.9658992290496826,0.5025284290313721
sd3_fp4,CLIP-D,grid_majority,/media/CrispyMcMarkInc/fake-images-img2img/00077_sd3_fp4_seed200_s30_g3.5_str0.3.png,fake,1.0,0.24425005912780762
sd3_fp4,CLIP-D,grid_max,/media/CrispyMcMarkInc/fake-images-img2img/00052_sd3_fp4_seed175_s30_g3.5_str0.3.png,fake,0.9462180137634277,0.3097820281982422
sd15_fp16,CLIP-D,patch_majority,/media/CrispyMcMarkInc/fake-images-img2img/00078_sd15_fp16_seed201_s30_g3.5_str0.3.png,fake,1.0,0.4764993190765381
