batch_label,detector,image_path,prediction,confidence,elapsed_time
sdxl_fp8,CLIP-D,/media/SSD_4TB/crispy_storage/fake-images/sdxl_fp8_p51_seed174.png,fake,0.9787785410881042,0.05976510047912598
sdxl_fp8,R50_TF,/media/SSD_4TB/crispy_storage/fake-images/sdxl_fp8_p51_seed174.png,fake,0.6433,0.168
sdxl_fp8,NPR,/media/SSD_4TB/crispy_storage/fake-images/sdxl_fp8_p51_seed174.png,fake,0.993690013885498,0.09323430061340332
sd3_fp8,CLIP-D,/media/SSD_4TB/crispy_storage/fake-images/sd3_fp8_p91_seed214.png,real,0.08988068997859955,0.06118154525756836
sd3_fp8,R50_TF,/media/SSD_4TB/crispy_storage/fake-images/sd3_fp8_p91_seed214.png,fake,0.5645,0.174
sd3_fp8,NPR,/media/SSD_4TB/crispy_storage/fake-images/sd3_fp8_p91_seed214.png,fake,0.9823393225669861,0.0912632942199707
sd35_fp8,CLIP-D,/media/SSD_4TB/crispy_storage/fake-images/sd35_fp8_p18_seed141.png,real,0.0753469318151474,0.06144356727600098
sd35_fp8,R50_TF,/media/SSD_4TB/crispy_storage/fake-images/sd35_fp8_p18_seed141.png,real,0.4127,0.177
sd35_fp8,NPR,/media/SSD_4TB/crispy_storage/fake-images/sd35_fp8_p18_seed141.png,fake,0.9999465942382812,0.09052538871765137
sdxl_fp4,CLIP-D,/media/SSD_4TB/crispy_storage/fake-images/sdxl_fp4_p40_seed163.png,fake,0.9915931224822998,0.06235384941101074
sdxl_fp4,R50_TF,/media/SSD_4TB/crispy_storage/fake-images/sdxl_fp4_p40_seed163.png,fake,0.6116,0.176
sdxl_fp4,NPR,/media/SSD_4TB/crispy_storage/fake-images/sdxl_fp4_p40_seed163.png,fake,0.9999229907989502,0.08916163444519043
pg25_fp16,CLIP-D,/media/SSD_4TB/crispy_storage/fake-images/pg25_fp16_p56_seed179.png,fake,0.9995064735412598,0.061247825622558594
pg25_fp16,R50_TF,/media/SSD_4TB/crispy_storage/fake-images/pg25_fp16_p56_seed179.png,fake,0.7382,0.175
pg25_fp16,NPR,/media/SSD_4TB/crispy_storage/fake-images/pg25_fp16_p56_seed179.png,fake,1.0,0.08786416053771973
pg25_fp16,CLIP-D,/media/SSD_4TB/crispy_storage/fake-images/pg25_fp16_p77_seed200.png,fake,0.9910672307014465,0.0619504451751709
pg25_fp16,R50_TF,/media/SSD_4TB/crispy_storage/fake-images/pg25_fp16_p77_seed200.png,fake,0.6004,0.188
pg25_fp16,NPR,/media/SSD_4TB/crispy_storage/fake-images/pg25_fp16_p77_seed200.png,fake,1.0,0.09118056297302246
sd35_fp8,CLIP-D,/media/SSD_4TB/crispy_storage/fake-images/sd35_fp8_p66_seed189.png,fake,0.7476576566696167,0.06295895576477051
sd35_fp8,R50_TF,/media/SSD_4TB/crispy_storage/fake-images/sd35_fp8_p66_seed189.png,fake,0.5309,0.175
sd35_fp8,NPR,/media/SSD_4TB/crispy_storage/fake-images/sd35_fp8_p66_seed189.png,fake,0.9999592304229736,0.08922266960144043
sdxl_fp4,CLIP-D,/media/SSD_4TB/crispy_storage/fake-images/sdxl_fp4_p27_seed150.png,fake,0.8958583474159241,0.06088995933532715
sdxl_fp4,R50_TF,/media/SSD_4TB/crispy_storage/fake-images/sdxl_fp4_p27_seed150.png,fake,0.57,0.177
sdxl_fp4,NPR,/media/SSD_4TB/crispy_storage/fake-images/sdxl_fp4_p27_seed150.png,fake,0.9984540939331055,0.09133696556091309
sd3_fp4,CLIP-D,/media/SSD_4TB/crispy_storage/fake-images/sd3_fp4_p11_seed134.png,real,0.12428431957960129,0.06300115585327148
sd3_fp4,R50_TF,/media/SSD_4TB/crispy_storage/fake-images/sd3_fp4_p11_seed134.png,real,0.4613,0.178
sd3_fp4,NPR,/media/SSD_4TB/crispy_storage/fake-images/sd3_fp4_p11_seed134.png,real,0.0023993614595383406,0.09059762954711914
sd3_fp4,CLIP-D,/media/SSD_4TB/crispy_storage/fake-images/sd3_fp4_p8_seed131.png,fake,0.9590493440628052,0.06255316734313965
sd3_fp4,R50_TF,/media/SSD_4TB/crispy_storage/fake-images/sd3_fp4_p8_seed131.png,real,0.4317,0.179
sd3_fp4,NPR,/media/SSD_4TB/crispy_storage/fake-images/sd3_fp4_p8_seed131.png,fake,0.8211066126823425,0.09038400650024414
sdxl_fp8,CLIP-D,/media/SSD_4TB/crispy_storage/fake-images/sdxl_fp8_p93_seed216.png,fake,0.8345863819122314,0.06248140335083008
sdxl_fp8,R50_TF,/media/SSD_4TB/crispy_storage/fake-images/sdxl_fp8_p93_seed216.png,fake,0.5771,0.179
sdxl_fp8,NPR,/media/SSD_4TB/crispy_storage/fake-images/sdxl_fp8_p93_seed216.png,fake,1.0,0.08982992172241211
sd35_fp8,CLIP-D,/media/SSD_4TB/crispy_storage/fake-images/sd35_fp8_p31_seed154.png,fake,0.9917894601821899,0.06153607368469238
sd35_fp8,R50_TF,/media/SSD_4TB/crispy_storage/fake-images/sd35_fp8_p31_seed154.png,fake,0.5667,0.178
sd35_fp8,NPR,/media/SSD_4TB/crispy_storage/fake-images/sd35_fp8_p31_seed154.png,real,0.4285162687301636,0.09154868125915527
sd3_fp8,CLIP-D,/media/SSD_4TB/crispy_storage/fake-images/sd3_fp8_p88_seed211.png,real,0.2359486222267151,0.061199188232421875
sd3_fp8,R50_TF,/media/SSD_4TB/crispy_storage/fake-images/sd3_fp8_p88_seed211.png,real,0.4398,0.18
sd3_fp8,NPR,/media/SSD_4TB/crispy_storage/fake-images/sd3_fp8_p88_seed211.png,real,0.019196512177586555,0.09077620506286621
z-image_fp16,CLIP-D,/media/SSD_4TB/crispy_storage/fake-images/z-image_fp16_p97_seed220.png,real,0.22454847395420074,0.06307792663574219
z-image_fp16,R50_TF,/media/SSD_4TB/crispy_storage/fake-images/z-image_fp16_p97_seed220.png,real,0.396,0.181
z-image_fp16,NPR,/media/SSD_4TB/crispy_storage/fake-images/z-image_fp16_p97_seed220.png,real,0.0013060823548585176,0.08915519714355469
sd35_fp16,CLIP-D,/media/SSD_4TB/crispy_storage/fake-images/sd35_fp16_p63_seed186.png,real,0.05094675347208977,0.06034517288208008
sd35_fp16,R50_TF,/media/SSD_4TB/crispy_storage/fake-images/sd35_fp16_p63_seed186.png,real,0.4511,0.179
sd35_fp16,NPR,/media/SSD_4TB/crispy_storage/fake-images/sd35_fp16_p63_seed186.png,real,1.1514356629049871e-05,0.08740377426147461
sd15_fp8,CLIP-D,/media/SSD_4TB/crispy_storage/fake-images/sd15_fp8_p45_seed168.png,real,0.4149649143218994,0.06235170364379883
sd15_fp8,R50_TF,/media/SSD_4TB/crispy_storage/fake-images/sd15_fp8_p45_seed168.png,real,0.3859,0.142
sd15_fp8,NPR,/media/SSD_4TB/crispy_storage/fake-images/sd15_fp8_p45_seed168.png,real,7.589542150299167e-08,0.09169983863830566
sd3_fp8,CLIP-D,/media/SSD_4TB/crispy_storage/fake-images/sd3_fp8_p85_seed208.png,fake,0.9504033923149109,0.06145358085632324
sd3_fp8,R50_TF,/media/SSD_4TB/crispy_storage/fake-images/sd3_fp8_p85_seed208.png,real,0.4301,0.182
sd3_fp8,NPR,/media/SSD_4TB/crispy_storage/fake-images/sd3_fp8_p85_seed208.png,real,0.09794279932975769,0.08924436569213867
sd3_fp8,CLIP-D,/media/SSD_4TB/crispy_storage/fake-images/sd3_fp8_p62_seed185.png,fake,0.9829673767089844,0.059906721115112305
sd3_fp8,R50_TF,/media/SSD_4TB/crispy_storage/fake-images/sd3_fp8_p62_seed185.png,fake,0.5693,0.171
sd3_fp8,NPR,/media/SSD_4TB/crispy_storage/fake-images/sd3_fp8_p62_seed185.png,fake,0.8916242718696594,0.08963918685913086
sd3_fp8,CLIP-D,/media/SSD_4TB/crispy_storage/fake-images/sd3_fp8_p79_seed202.png,fake,0.7983477115631104,0.061612844467163086
sd3_fp8,R50_TF,/media/SSD_4TB/crispy_storage/fake-images/sd3_fp8_p79_seed202.png,real,0.4069,0.183
sd3_fp8,NPR,/media/SSD_4TB/crispy_storage/fake-images/sd3_fp8_p79_seed202.png,real,2.3285312636289746e-05,0.0870063304901123
pg25_fp16,CLIP-D,/media/SSD_4TB/crispy_storage/fake-images/pg25_fp16_p45_seed168.png,fake,0.9152500629425049,0.06367683410644531
pg25_fp16,R50_TF,/media/SSD_4TB/crispy_storage/fake-images/pg25_fp16_p45_seed168.png,fake,0.5571,0.181
pg25_fp16,NPR,/media/SSD_4TB/crispy_storage/fake-images/pg25_fp16_p45_seed168.png,fake,1.0,0.09260821342468262
sd15_fp16,CLIP-D,/media/SSD_4TB/crispy_storage/fake-images/sd15_fp16_p71_seed194.png,fake,0.7976036071777344,0.06230807304382324
sd15_fp16,R50_TF,/media/SSD_4TB/crispy_storage/fake-images/sd15_fp16_p71_seed194.png,fake,0.5599,0.142
sd15_fp16,NPR,/media/SSD_4TB/crispy_storage/fake-images/sd15_fp16_p71_seed194.png,real,0.0005686889635398984,0.10183429718017578
z-image_fp8,CLIP-D,/media/SSD_4TB/crispy_storage/fake-images/z-image_fp8_p20_seed143.png,fake,0.8637479543685913,0.06162309646606445
z-image_fp8,R50_TF,/media/SSD_4TB/crispy_storage/fake-images/z-image_fp8_p20_seed143.png,fake,0.577,0.179
z-image_fp8,NPR,/media/SSD_4TB/crispy_storage/fake-images/z-image_fp8_p20_seed143.png,fake,0.5726354718208313,0.08956408500671387
pg25_fp4,CLIP-D,/media/SSD_4TB/crispy_storage/fake-images/pg25_fp4_p1_seed124.png,fake,0.9973281621932983,0.06078934669494629
pg25_fp4,R50_TF,/media/SSD_4TB/crispy_storage/fake-images/pg25_fp4_p1_seed124.png,fake,0.5703,0.175
pg25_fp4,NPR,/media/SSD_4TB/crispy_storage/fake-images/pg25_fp4_p1_seed124.png,real,0.06792154908180237,0.09088516235351562
sdxl_fp16,CLIP-D,/media/SSD_4TB/crispy_storage/fake-images/sdxl_fp16_p25_seed148.png,fake,0.9755492210388184,0.0604252815246582
sdxl_fp16,R50_TF,/media/SSD_4TB/crispy_storage/fake-images/sdxl_fp16_p25_seed148.png,fake,0.5898,0.175
sdxl_fp16,NPR,/media/SSD_4TB/crispy_storage/fake-images/sdxl_fp16_p25_seed148.png,fake,0.9998175501823425,0.08962869644165039
z-image_fp16,CLIP-D,/media/SSD_4TB/crispy_storage/fake-images/z-image_fp16_p20_seed143.png,fake,0.9376063942909241,0.06128501892089844
z-image_fp16,R50_TF,/media/SSD_4TB/crispy_storage/fake-images/z-image_fp16_p20_seed143.png,fake,0.5738,0.179
z-image_fp16,NPR,/media/SSD_4TB/crispy_storage/fake-images/z-image_fp16_p20_seed143.png,real,0.12821567058563232,0.09096384048461914
z-image_fp16,CLIP-D,/media/SSD_4TB/crispy_storage/fake-images/z-image_fp16_p42_seed165.png,fake,0.9620402455329895,0.06297659873962402
z-image_fp16,R50_TF,/media/SSD_4TB/crispy_storage/fake-images/z-image_fp16_p42_seed165.png,fake,0.5462,0.179
z-image_fp16,NPR,/media/SSD_4TB/crispy_storage/fake-images/z-image_fp16_p42_seed165.png,fake,0.5154659748077393,0.09010982513427734
z-image_fp16,CLIP-D,/media/SSD_4TB/crispy_storage/fake-images/z-image_fp16_p30_seed153.png,fake,0.872759997844696,0.06292939186096191
z-image_fp16,R50_TF,/media/SSD_4TB/crispy_storage/fake-images/z-image_fp16_p30_seed153.png,fake,0.5871,0.184
z-image_fp16,NPR,/media/SSD_4TB/crispy_storage/fake-images/z-image_fp16_p30_seed153.png,real,0.000767421443015337,0.08927083015441895
sdxl_fp4,CLIP-D,/media/SSD_4TB/crispy_storage/fake-images/sdxl_fp4_p92_seed215.png,fake,0.9973905682563782,0.06124472618103027
sdxl_fp4,R50_TF,/media/SSD_4TB/crispy_storage/fake-images/sdxl_fp4_p92_seed215.png,fake,0.6009,0.176
sdxl_fp4,NPR,/media/SSD_4TB/crispy_storage/fake-images/sdxl_fp4_p92_seed215.png,fake,0.9999997615814209,0.08908605575561523
sd3_fp4,CLIP-D,/media/SSD_4TB/crispy_storage/fake-images/sd3_fp4_p77_seed200.png,fake,0.9961225390434265,0.06246137619018555
sd3_fp4,R50_TF,/media/SSD_4TB/crispy_storage/fake-images/sd3_fp4_p77_seed200.png,fake,0.5595,0.176
sd3_fp4,NPR,/media/SSD_4TB/crispy_storage/fake-images/sd3_fp4_p77_seed200.png,fake,0.9922049641609192,0.08751368522644043
sd15_fp16,CLIP-D,/media/SSD_4TB/crispy_storage/fake-images/sd15_fp16_p18_seed141.png,fake,0.767102062702179,0.062227487564086914
sd15_fp16,R50_TF,/media/SSD_4TB/crispy_storage/fake-images/sd15_fp16_p18_seed141.png,fake,0.537,0.142
sd15_fp16,NPR,/media/SSD_4TB/crispy_storage/fake-images/sd15_fp16_p18_seed141.png,real,0.00437382934615016,0.08984541893005371
sd15_fp4,CLIP-D,/media/SSD_4TB/crispy_storage/fake-images/sd15_fp4_p73_seed196.png,real,0.14153672754764557,0.06106925010681152
sd15_fp4,R50_TF,/media/SSD_4TB/crispy_storage/fake-images/sd15_fp4_p73_seed196.png,fake,0.6089,0.141
sd15_fp4,NPR,/media/SSD_4TB/crispy_storage/fake-images/sd15_fp4_p73_seed196.png,real,0.0032760389149188995,0.09012746810913086
sd35_fp8,CLIP-D,/media/SSD_4TB/crispy_storage/fake-images/sd35_fp8_p11_seed134.png,real,0.04112081229686737,0.06362223625183105
sd35_fp8,R50_TF,/media/SSD_4TB/crispy_storage/fake-images/sd35_fp8_p11_seed134.png,real,0.4779,0.179
sd35_fp8,NPR,/media/SSD_4TB/crispy_storage/fake-images/sd35_fp8_p11_seed134.png,real,0.034033142030239105,0.09068107604980469
sd35_fp8,CLIP-D,/media/SSD_4TB/crispy_storage/fake-images/sd35_fp8_p59_seed182.png,fake,0.9885194897651672,0.06096768379211426
sd35_fp8,R50_TF,/media/SSD_4TB/crispy_storage/fake-images/sd35_fp8_p59_seed182.png,fake,0.5808,0.179
sd35_fp8,NPR,/media/SSD_4TB/crispy_storage/fake-images/sd35_fp8_p59_seed182.png,fake,0.9293645620346069,0.08802986145019531
pg25_fp16,CLIP-D,/media/SSD_4TB/crispy_storage/fake-images/pg25_fp16_p1_seed124.png,fake,0.9979678988456726,0.06289100646972656
pg25_fp16,R50_TF,/media/SSD_4TB/crispy_storage/fake-images/pg25_fp16_p1_seed124.png,fake,0.5857,0.179
pg25_fp16,NPR,/media/SSD_4TB/crispy_storage/fake-images/pg25_fp16_p1_seed124.png,fake,0.9996011853218079,0.08745718002319336
pg25_fp4,CLIP-D,/media/SSD_4TB/crispy_storage/fake-images/pg25_fp4_p59_seed182.png,fake,0.9974371194839478,0.06172657012939453
pg25_fp4,R50_TF,/media/SSD_4TB/crispy_storage/fake-images/pg25_fp4_p59_seed182.png,fake,0.7192,0.177
pg25_fp4,NPR,/media/SSD_4TB/crispy_storage/fake-images/pg25_fp4_p59_seed182.png,fake,1.0,0.09566712379455566
sd3_fp8,CLIP-D,/media/SSD_4TB/crispy_storage/fake-images/sd3_fp8_p37_seed160.png,real,0.3652748167514801,0.06359672546386719
sd3_fp8,R50_TF,/media/SSD_4TB/crispy_storage/fake-images/sd3_fp8_p37_seed160.png,real,0.437,0.176
sd3_fp8,NPR,/media/SSD_4TB/crispy_storage/fake-images/sd3_fp8_p37_seed160.png,real,0.0021268578711897135,0.09020709991455078
sd3_fp4,CLIP-D,/media/SSD_4TB/crispy_storage/fake-images/sd3_fp4_p37_seed160.png,fake,0.9045302271842957,0.06106305122375488
sd3_fp4,R50_TF,/media/SSD_4TB/crispy_storage/fake-images/sd3_fp4_p37_seed160.png,real,0.4007,0.181
sd3_fp4,NPR,/media/SSD_4TB/crispy_storage/fake-images/sd3_fp4_p37_seed160.png,real,0.00010345755435992032,0.08827638626098633
sd3_fp8,CLIP-D,/media/SSD_4TB/crispy_storage/fake-images/sd3_fp8_p52_seed175.png,fake,0.7299680113792419,0.06118154525756836
sd3_fp8,R50_TF,/media/SSD_4TB/crispy_storage/fake-images/sd3_fp8_p52_seed175.png,real,0.4548,0.181
sd3_fp8,NPR,/media/SSD_4TB/crispy_storage/fake-images/sd3_fp8_p52_seed175.png,real,0.00040065101347863674,0.08970308303833008
sdxl_fp8,CLIP-D,/media/SSD_4TB/crispy_storage/fake-images/sdxl_fp8_p46_seed169.png,fake,0.9938153028488159,0.06133079528808594
sdxl_fp8,R50_TF,/media/SSD_4TB/crispy_storage/fake-images/sdxl_fp8_p46_seed169.png,fake,0.5728,0.177
sdxl_fp8,NPR,/media/SSD_4TB/crispy_storage/fake-images/sdxl_fp8_p46_seed169.png,fake,1.0,0.08986210823059082
sd35_fp16,CLIP-D,/media/SSD_4TB/crispy_storage/fake-images/sd35_fp16_p69_seed192.png,fake,0.9936525821685791,0.06308865547180176
sd35_fp16,R50_TF,/media/SSD_4TB/crispy_storage/fake-images/sd35_fp16_p69_seed192.png,fake,0.6162,0.177
sd35_fp16,NPR,/media/SSD_4TB/crispy_storage/fake-images/sd35_fp16_p69_seed192.png,fake,1.0,0.08931660652160645
sd3_fp8,CLIP-D,/media/SSD_4TB/crispy_storage/fake-images/sd3_fp8_p57_seed180.png,real,0.021542679518461227,0.06252264976501465
sd3_fp8,R50_TF,/media/SSD_4TB/crispy_storage/fake-images/sd3_fp8_p57_seed180.png,real,0.4189,0.183
sd3_fp8,NPR,/media/SSD_4TB/crispy_storage/fake-images/sd3_fp8_p57_seed180.png,real,0.0002398608485236764,0.08975338935852051
sd3_fp4,CLIP-D,/media/SSD_4TB/crispy_storage/fake-images/sd3_fp4_p14_seed137.png,fake,0.9500068426132202,0.0598142147064209
sd3_fp4,R50_TF,/media/SSD_4TB/crispy_storage/fake-images/sd3_fp4_p14_seed137.png,fake,0.5722,0.177
sd3_fp4,NPR,/media/SSD_4TB/crispy_storage/fake-images/sd3_fp4_p14_seed137.png,real,6.223930995474802e-06,0.09436655044555664
pg25_fp4,CLIP-D,/media/SSD_4TB/crispy_storage/fake-images/pg25_fp4_p54_seed177.png,fake,0.9813024401664734,0.06070971488952637
pg25_fp4,R50_TF,/media/SSD_4TB/crispy_storage/fake-images/pg25_fp4_p54_seed177.png,fake,0.5786,0.179
pg25_fp4,NPR,/media/SSD_4TB/crispy_storage/fake-images/pg25_fp4_p54_seed177.png,fake,0.9984592199325562,0.0893406867980957
sd35_fp4,CLIP-D,/media/SSD_4TB/crispy_storage/fake-images/sd35_fp4_p10_seed133.png,real,0.10501699149608612,0.061205387115478516
sd35_fp4,R50_TF,/media/SSD_4TB/crispy_storage/fake-images/sd35_fp4_p10_seed133.png,fake,0.5572,0.178
sd35_fp4,NPR,/media/SSD_4TB/crispy_storage/fake-images/sd35_fp4_p10_seed133.png,real,0.001116627361625433,0.08934712409973145
sdxl_fp8,CLIP-D,/media/SSD_4TB/crispy_storage/fake-images/sdxl_fp8_p63_seed186.png,fake,0.7070739269256592,0.06175637245178223
sdxl_fp8,R50_TF,/media/SSD_4TB/crispy_storage/fake-images/sdxl_fp8_p63_seed186.png,real,0.418,0.178
