name,pro,flag
/media/CrispyMcMarkInc/fake-images-img2img/test/00206_sd35_fp16_seed129_s30_g3.5_str0.3.png, 6.483945846557617, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00206_sd3_fp16_seed129_s30_g3.5_str0.3.png, 6.871183395385742, 1.0
/media/CrispyMcMarkInc/Real_cropped_1024/00888.jpg, -8.024787902832031, 0.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00888_sd15_fp16_seed130_s30_g3.5_str0.3.png, 6.890998840332031, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00888_sd35_fp16_seed130_s30_g3.5_str0.3.png, 5.168004035949707, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00888_sd3_fp16_seed130_s30_g3.5_str0.3.png, 5.977404594421387, 1.0
/media/CrispyMcMarkInc/Real_cropped_1024/00611.jpg, -7.881425380706787, 0.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00611_sd15_fp16_seed131_s30_g3.5_str0.3.png, 7.165227890014648, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00611_sd35_fp16_seed131_s30_g3.5_str0.3.png, 7.728552341461182, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00611_sd3_fp16_seed131_s30_g3.5_str0.3.png, 7.397259712219238, 1.0
/media/CrispyMcMarkInc/Real_cropped_1024/00711.jpg, -5.826449394226074, 0.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00711_sd15_fp16_seed132_s30_g3.5_str0.3.png, 6.280771255493164, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00711_sd35_fp16_seed132_s30_g3.5_str0.3.png, 4.953846454620361, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00711_sd3_fp16_seed132_s30_g3.5_str0.3.png, 4.1779913902282715, 1.0
/media/CrispyMcMarkInc/Real_cropped_1024/00531.jpg, -6.1064772605896, 0.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00531_sd15_fp16_seed133_s30_g3.5_str0.3.png, 7.577558994293213, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00531_sd35_fp16_seed133_s30_g3.5_str0.3.png, 8.423290252685547, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00531_sd3_fp16_seed133_s30_g3.5_str0.3.png, 8.530407905578613, 1.0
/media/CrispyMcMarkInc/Real_cropped_1024/00259.jpg, -7.062936782836914, 0.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00259_sd15_fp16_seed134_s30_g3.5_str0.3.png, 7.5888237953186035, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00259_sd35_fp16_seed134_s30_g3.5_str0.3.png, 5.515651226043701, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00259_sd3_fp16_seed134_s30_g3.5_str0.3.png, 5.617850303649902, 1.0
/media/CrispyMcMarkInc/Real_cropped_1024/00153.jpg, -6.187654972076416, 0.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00153_sd15_fp16_seed135_s30_g3.5_str0.3.png, 4.945440769195557, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00153_sd35_fp16_seed135_s30_g3.5_str0.3.png, 8.881220817565918, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00153_sd3_fp16_seed135_s30_g3.5_str0.3.png, 8.519366264343262, 1.0
/media/CrispyMcMarkInc/Real_cropped_1024/00852.jpg, -8.464054107666016, 0.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00852_sd15_fp16_seed136_s30_g3.5_str0.3.png, 7.736876964569092, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00852_sd35_fp16_seed136_s30_g3.5_str0.3.png, 8.346331596374512, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00852_sd3_fp16_seed136_s30_g3.5_str0.3.png, 8.02131175994873, 1.0
/media/CrispyMcMarkInc/Real_cropped_1024/00063.jpg, -7.200326442718506, 0.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00063_sd15_fp16_seed137_s30_g3.5_str0.3.png, 7.4969916343688965, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00063_sd35_fp16_seed137_s30_g3.5_str0.3.png, 9.68950366973877, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00063_sd3_fp16_seed137_s30_g3.5_str0.3.png, 8.851943016052246, 1.0
/media/CrispyMcMarkInc/Real_cropped_1024/00434.jpg, -7.866415977478027, 0.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00434_sd15_fp16_seed138_s30_g3.5_str0.3.png, 9.4998197555542, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00434_sd35_fp16_seed138_s30_g3.5_str0.3.png, 9.292886734008789, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00434_sd3_fp16_seed138_s30_g3.5_str0.3.png, 9.207180976867676, 1.0
/media/CrispyMcMarkInc/Real_cropped_1024/00339.jpg, 0.9657835960388184, 0.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00339_sd15_fp16_seed139_s30_g3.5_str0.3.png, 4.945440769195557, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00339_sd35_fp16_seed139_s30_g3.5_str0.3.png, 7.158227443695068, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00339_sd3_fp16_seed139_s30_g3.5_str0.3.png, 7.046454906463623, 1.0
/media/CrispyMcMarkInc/Real_cropped_1024/00513.jpg, 2.296875, 0.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00513_sd15_fp16_seed140_s30_g3.5_str0.3.png, 7.0426926612854, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00513_sd35_fp16_seed140_s30_g3.5_str0.3.png, 5.954396724700928, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00513_sd3_fp16_seed140_s30_g3.5_str0.3.png, 7.347827434539795, 1.0
/media/CrispyMcMarkInc/Real_cropped_1024/00748.jpg, -3.7038753032684326, 0.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00748_sd15_fp16_seed141_s30_g3.5_str0.3.png, 5.6870903968811035, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00748_sd35_fp16_seed141_s30_g3.5_str0.3.png, 3.269573450088501, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00748_sd3_fp16_seed141_s30_g3.5_str0.3.png, 1.709808111190796, 1.0
/media/CrispyMcMarkInc/Real_cropped_1024/00487.jpg, -9.027813911437988, 0.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00487_sd15_fp16_seed142_s30_g3.5_str0.3.png, 6.867622375488281, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00487_sd35_fp16_seed142_s30_g3.5_str0.3.png, 2.8853507041931152, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00487_sd3_fp16_seed142_s30_g3.5_str0.3.png, 3.357245445251465, 1.0
/media/CrispyMcMarkInc/Real_cropped_1024/00524.jpg, -8.151226043701172, 0.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00524_sd15_fp16_seed143_s30_g3.5_str0.3.png, 7.823541164398193, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00524_sd35_fp16_seed143_s30_g3.5_str0.3.png, 5.6602911949157715, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00524_sd3_fp16_seed143_s30_g3.5_str0.3.png, 5.2831196784973145, 1.0
/media/CrispyMcMarkInc/Real_cropped_1024/00893.jpg, -3.9458210468292236, 0.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00893_sd15_fp16_seed144_s30_g3.5_str0.3.png, 4.830638408660889, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00893_sd35_fp16_seed144_s30_g3.5_str0.3.png, 5.7805705070495605, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00893_sd3_fp16_seed144_s30_g3.5_str0.3.png, 6.439792633056641, 1.0
/media/CrispyMcMarkInc/Real_cropped_1024/00952.jpg, -6.978793144226074, 0.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00952_sd15_fp16_seed145_s30_g3.5_str0.3.png, 8.710705757141113, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00952_sd35_fp16_seed145_s30_g3.5_str0.3.png, 7.5703206062316895, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00952_sd3_fp16_seed145_s30_g3.5_str0.3.png, 6.789849758148193, 1.0
/media/CrispyMcMarkInc/Real_cropped_1024/00186.jpg, -8.669604301452637, 0.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00186_sd15_fp16_seed146_s30_g3.5_str0.3.png, 10.791686058044434, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00186_sd35_fp16_seed146_s30_g3.5_str0.3.png, 11.32358455657959, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00186_sd3_fp16_seed146_s30_g3.5_str0.3.png, 10.404633522033691, 1.0
/media/CrispyMcMarkInc/Real_cropped_1024/00673.jpg, -7.394393444061279, 0.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00673_sd15_fp16_seed147_s30_g3.5_str0.3.png, 7.8182053565979, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00673_sd35_fp16_seed147_s30_g3.5_str0.3.png, 8.427107810974121, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00673_sd3_fp16_seed147_s30_g3.5_str0.3.png, 9.029877662658691, 1.0
/media/CrispyMcMarkInc/Real_cropped_1024/00343.jpg, -1.1183857917785645, 0.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00343_sd15_fp16_seed148_s30_g3.5_str0.3.png, 8.37205696105957, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00343_sd35_fp16_seed148_s30_g3.5_str0.3.png, 9.00051212310791, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00343_sd3_fp16_seed148_s30_g3.5_str0.3.png, 7.704570293426514, 1.0
/media/CrispyMcMarkInc/Real_cropped_1024/00377.jpg, -6.6490278244018555, 0.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00377_sd15_fp16_seed149_s30_g3.5_str0.3.png, 9.738459587097168, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00377_sd35_fp16_seed149_s30_g3.5_str0.3.png, 10.636223793029785, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00377_sd3_fp16_seed149_s30_g3.5_str0.3.png, 10.05736255645752, 1.0
/media/CrispyMcMarkInc/Real_cropped_1024/00903.jpg, -7.638663291931152, 0.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00903_sd15_fp16_seed150_s30_g3.5_str0.3.png, 5.802279472351074, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00903_sd35_fp16_seed150_s30_g3.5_str0.3.png, 5.544978618621826, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00903_sd3_fp16_seed150_s30_g3.5_str0.3.png, 4.4517292976379395, 1.0
/media/CrispyMcMarkInc/Real_cropped_1024/00368.jpg, -7.3414459228515625, 0.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00368_sd15_fp16_seed151_s30_g3.5_str0.3.png, 8.41141128540039, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00368_sd35_fp16_seed151_s30_g3.5_str0.3.png, 9.937782287597656, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00368_sd3_fp16_seed151_s30_g3.5_str0.3.png, 9.801539421081543, 1.0
/media/CrispyMcMarkInc/Real_cropped_1024/00568.jpg, -8.98726749420166, 0.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00568_sd15_fp16_seed152_s30_g3.5_str0.3.png, 3.245492935180664, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00568_sd35_fp16_seed152_s30_g3.5_str0.3.png, 5.446081638336182, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00568_sd3_fp16_seed152_s30_g3.5_str0.3.png, 5.5294060707092285, 1.0
/media/CrispyMcMarkInc/Real_cropped_1024/00275.jpg, -7.431856632232666, 0.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00275_sd15_fp16_seed153_s30_g3.5_str0.3.png, 8.023665428161621, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00275_sd35_fp16_seed153_s30_g3.5_str0.3.png, 7.427102565765381, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00275_sd3_fp16_seed153_s30_g3.5_str0.3.png, 7.756730556488037, 1.0
/media/CrispyMcMarkInc/Real_cropped_1024/00690.jpg, -8.575222969055176, 0.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00690_sd15_fp16_seed154_s30_g3.5_str0.3.png, 6.210948467254639, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00690_sd35_fp16_seed154_s30_g3.5_str0.3.png, 6.5360188484191895, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00690_sd3_fp16_seed154_s30_g3.5_str0.3.png, 6.301209449768066, 1.0
/media/CrispyMcMarkInc/Real_cropped_1024/00266.jpg, -9.765868186950684, 0.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00266_sd15_fp16_seed155_s30_g3.5_str0.3.png, 5.560896396636963, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00266_sd35_fp16_seed155_s30_g3.5_str0.3.png, 2.4586851596832275, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00266_sd3_fp16_seed155_s30_g3.5_str0.3.png, 3.3676090240478516, 1.0
/media/CrispyMcMarkInc/Real_cropped_1024/00782.jpg, -1.0278961658477783, 0.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00782_sd15_fp16_seed156_s30_g3.5_str0.3.png, 8.26138687133789, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00782_sd35_fp16_seed156_s30_g3.5_str0.3.png, 8.576048851013184, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00782_sd3_fp16_seed156_s30_g3.5_str0.3.png, 7.413581371307373, 1.0
/media/CrispyMcMarkInc/Real_cropped_1024/00937.jpg, -5.577234745025635, 0.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00937_sd15_fp16_seed157_s30_g3.5_str0.3.png, 8.768599510192871, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00937_sd35_fp16_seed157_s30_g3.5_str0.3.png, 9.226981163024902, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00937_sd3_fp16_seed157_s30_g3.5_str0.3.png, 9.943453788757324, 1.0
/media/CrispyMcMarkInc/Real_cropped_1024/00533.jpg, -8.479517936706543, 0.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00533_sd15_fp16_seed158_s30_g3.5_str0.3.png, 8.775193214416504, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00533_sd35_fp16_seed158_s30_g3.5_str0.3.png, 10.022528648376465, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00533_sd3_fp16_seed158_s30_g3.5_str0.3.png, 8.996109962463379, 1.0
/media/CrispyMcMarkInc/Real_cropped_1024/00022.jpg, -8.64992904663086, 0.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00022_sd15_fp16_seed159_s30_g3.5_str0.3.png, 7.32137393951416, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00022_sd35_fp16_seed159_s30_g3.5_str0.3.png, 5.539610385894775, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00022_sd3_fp16_seed159_s30_g3.5_str0.3.png, 6.217496395111084, 1.0
/media/CrispyMcMarkInc/Real_cropped_1024/00542.jpg, -7.455449104309082, 0.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00542_sd15_fp16_seed160_s30_g3.5_str0.3.png, 6.9567694664001465, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00542_sd35_fp16_seed160_s30_g3.5_str0.3.png, 6.685454845428467, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00542_sd3_fp16_seed160_s30_g3.5_str0.3.png, 6.638731479644775, 1.0
/media/CrispyMcMarkInc/Real_cropped_1024/00097.jpg, -6.514125347137451, 0.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00097_sd15_fp16_seed161_s30_g3.5_str0.3.png, 6.176203727722168, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00097_sd35_fp16_seed161_s30_g3.5_str0.3.png, 8.150559425354004, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00097_sd3_fp16_seed161_s30_g3.5_str0.3.png, 8.679789543151855, 1.0
/media/CrispyMcMarkInc/Real_cropped_1024/00295.jpg, 5.344184875488281, 0.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00295_sd15_fp16_seed162_s30_g3.5_str0.3.png, 4.945440769195557, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00295_sd35_fp16_seed162_s30_g3.5_str0.3.png, 10.452921867370605, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00295_sd3_fp16_seed162_s30_g3.5_str0.3.png, 8.792065620422363, 1.0
/media/CrispyMcMarkInc/Real_cropped_1024/00460.jpg, -8.830642700195312, 0.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00460_sd15_fp16_seed163_s30_g3.5_str0.3.png, 6.208337783813477, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00460_sd35_fp16_seed163_s30_g3.5_str0.3.png, 1.6837451457977295, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00460_sd3_fp16_seed163_s30_g3.5_str0.3.png, 5.33186674118042, 1.0
/media/CrispyMcMarkInc/Real_cropped_1024/00197.jpg, -7.1265387535095215, 0.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00197_sd15_fp16_seed164_s30_g3.5_str0.3.png, 8.140629768371582, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00197_sd35_fp16_seed164_s30_g3.5_str0.3.png, 7.131745338439941, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00197_sd3_fp16_seed164_s30_g3.5_str0.3.png, 7.021544933319092, 1.0
/media/CrispyMcMarkInc/Real_cropped_1024/00707.jpg, -6.781963348388672, 0.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00707_sd15_fp16_seed165_s30_g3.5_str0.3.png, 10.51114273071289, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00707_sd35_fp16_seed165_s30_g3.5_str0.3.png, 9.087861061096191, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00707_sd3_fp16_seed165_s30_g3.5_str0.3.png, 9.897215843200684, 1.0
/media/CrispyMcMarkInc/Real_cropped_1024/00261.jpg, -8.639435768127441, 0.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00261_sd15_fp16_seed166_s30_g3.5_str0.3.png, 6.558290481567383, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00261_sd35_fp16_seed166_s30_g3.5_str0.3.png, 5.846333980560303, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00261_sd3_fp16_seed166_s30_g3.5_str0.3.png, 8.85619068145752, 1.0
/media/CrispyMcMarkInc/Real_cropped_1024/00310.jpg, -7.377168655395508, 0.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00310_sd15_fp16_seed167_s30_g3.5_str0.3.png, 7.729032039642334, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00310_sd35_fp16_seed167_s30_g3.5_str0.3.png, 7.450439929962158, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00310_sd3_fp16_seed167_s30_g3.5_str0.3.png, 7.558170795440674, 1.0
/media/CrispyMcMarkInc/Real_cropped_1024/00979.jpg, -8.435965538024902, 0.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00979_sd15_fp16_seed168_s30_g3.5_str0.3.png, 8.499903678894043, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00979_sd35_fp16_seed168_s30_g3.5_str0.3.png, 6.868875026702881, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00979_sd3_fp16_seed168_s30_g3.5_str0.3.png, 7.1043267250061035, 1.0
/media/CrispyMcMarkInc/Real_cropped_1024/00160.jpg, -7.615653038024902, 0.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00160_sd15_fp16_seed169_s30_g3.5_str0.3.png, 6.496953010559082, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00160_sd35_fp16_seed169_s30_g3.5_str0.3.png, 6.491922855377197, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00160_sd3_fp16_seed169_s30_g3.5_str0.3.png, 5.879444599151611, 1.0
/media/CrispyMcMarkInc/Real_cropped_1024/00402.jpg, -4.547541618347168, 0.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00402_sd15_fp16_seed170_s30_g3.5_str0.3.png, 4.945440769195557, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00402_sd35_fp16_seed170_s30_g3.5_str0.3.png, 2.942856550216675, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00402_sd3_fp16_seed170_s30_g3.5_str0.3.png, 3.8158695697784424, 1.0
/media/CrispyMcMarkInc/Real_cropped_1024/00539.jpg, -9.435718536376953, 0.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00539_sd15_fp16_seed171_s30_g3.5_str0.3.png, 9.62732219696045, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00539_sd35_fp16_seed171_s30_g3.5_str0.3.png, 8.967047691345215, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00539_sd3_fp16_seed171_s30_g3.5_str0.3.png, 8.525627136230469, 1.0
/media/CrispyMcMarkInc/Real_cropped_1024/00176.jpg, -7.5267133712768555, 0.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00176_sd15_fp16_seed172_s30_g3.5_str0.3.png, 5.4407572746276855, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00176_sd35_fp16_seed172_s30_g3.5_str0.3.png, 1.9974586963653564, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00176_sd3_fp16_seed172_s30_g3.5_str0.3.png, 3.4038302898406982, 1.0
/media/CrispyMcMarkInc/Real_cropped_1024/00726.jpg, -7.838460445404053, 0.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00726_sd15_fp16_seed173_s30_g3.5_str0.3.png, 6.200097560882568, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00726_sd35_fp16_seed173_s30_g3.5_str0.3.png, 9.893548965454102, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00726_sd3_fp16_seed173_s30_g3.5_str0.3.png, 9.298704147338867, 1.0
/media/CrispyMcMarkInc/Real_cropped_1024/00793.jpg, -7.916975975036621, 0.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00793_sd15_fp16_seed174_s30_g3.5_str0.3.png, 10.273191452026367, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00793_sd35_fp16_seed174_s30_g3.5_str0.3.png, 8.638567924499512, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00793_sd3_fp16_seed174_s30_g3.5_str0.3.png, 8.687921524047852, 1.0
/media/CrispyMcMarkInc/Real_cropped_1024/00818.jpg, -8.30477523803711, 0.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00818_sd15_fp16_seed175_s30_g3.5_str0.3.png, 7.857859134674072, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00818_sd35_fp16_seed175_s30_g3.5_str0.3.png, 8.870614051818848, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00818_sd3_fp16_seed175_s30_g3.5_str0.3.png, 8.995332717895508, 1.0
/media/CrispyMcMarkInc/Real_cropped_1024/00778.jpg, -1.991687536239624, 0.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00778_sd15_fp16_seed176_s30_g3.5_str0.3.png, 9.880464553833008, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00778_sd35_fp16_seed176_s30_g3.5_str0.3.png, 10.775691032409668, 1.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00778_sd3_fp16_seed176_s30_g3.5_str0.3.png, 10.765552520751953, 1.0
/media/CrispyMcMarkInc/Real_cropped_1024/00756.jpg, -8.7579984664917, 0.0
/media/CrispyMcMarkInc/fake-images-img2img/test/00756_sd15_fp16_seed177_s30_g3.5_str0.3.png, 8.290982246398926, 1.0
